Country,Year,Item,Area harvested,Production,Yield,Avg_Temperature,Avg_CO2_Emissions,Avg_Sea_Level_Rise,Avg_Precipitation,Avg_Humidity,Avg_Wind_Speed
Chad,2007,Crops Primary,5648132,6776409.78,3084575,18.31524273,425.1481056,-0.20838295,8.453579029,83.82331544,16.01029006
Chad,2008,Crops Primary,5651340,6463139.57,3048680,19.24368551,470.9878435,0.422084428,96.48216022,20.00713612,30.47140801
Chad,2009,Crops Primary,5832277,5870089.63,3000842,8.954526876,422.7836003,-0.894884784,32.92822482,10.02705683,15.9836828
Chad,2010,Crops Primary,9396895,9628960.39,3030471,15.72472715,378.8231376,0.626288036,29.15487632,80.24295958,27.12728484
Chad,2011,Crops Primary,6092315,6864593.91,3132755,14.34959883,340.9062577,-0.13256149,75.07200694,53.58303018,26.55666237
Chad,2012,Crops Primary,7780501,10465933.77,3167702,9.320573033,351.2484504,-0.654170502,71.2518917,54.36097645,45.6083437
Chad,2013,Crops Primary,7428519,8935853.45,3062973,15.4710174,398.1703286,-0.38121741,53.5054086,50.72629861,35.24354555
Chad,2014,Crops Primary,7498960,8864277.89,3135040,17.27150077,430.0687243,1.097613572,44.69905895,24.47456363,10.37450259
Chad,2015,Crops Primary,7240599,8245930.18,3060976,16.25592994,401.251423,0.288247641,58.85979949,43.10443134,18.05393873
Chad,2017,Crops Primary,7582201,9206446.28,3103255,12.98130513,358.7612271,-0.312054518,50.70803608,40.58169799,25.94836441
Chad,2018,Crops Primary,7892856,9850322.61,3113996,12.59049831,394.5820119,-0.174373333,60.68136591,72.2636566,22.49591353
Chad,2019,Crops Primary,7755553,9504769.35,3124099,19.26664763,436.3969098,-0.696799248,66.45830281,63.00050875,20.69456539
Chad,2020,Crops Primary,7789170,9583716.65,3127674,5.766708575,303.3374207,0.638212515,94.20025761,51.28545239,33.61926903
Chad,2021,Crops Primary,7639608,9146604.43,3129831,14.48279736,368.8929951,0.092477468,44.52242234,32.14937193,32.68006724
Chad,2022,Crops Primary,7802877,9547858.85,3135682,15.33322628,468.113119,-0.36938629,82.59924138,2.72877691,33.49616237
Chile,2000,Crops Primary,2347055,27222993.09,9018023,18.34052699,414.2724699,0.871393305,53.93573163,43.17806315,25.44332152
Chile,2001,Crops Primary,2431569,29729418.25,9493925,6.012380942,438.6715164,-1.348669853,20.52590008,36.47153204,48.37693522
Chile,2003,Crops Primary,2466559,29554934.59,9979728,12.59873371,319.8261394,0.892856449,87.05209033,88.49634622,32.57577338
Chile,2005,Crops Primary,2539075,32112488.33,10415829,21.05390961,380.88637,-0.907336618,49.80406621,66.32223446,37.80161196
Chile,2006,Crops Primary,2370063,31387652.86,10399831,17.48939188,409.1868792,0.307433674,14.07221773,45.80376921,35.76172375
Chile,2007,Crops Primary,2094590.46,27055459.11,10451611.64,18.78386922,399.9302175,-1.594212628,1.081755938,61.05660678,18.27272363
Chile,2008,Crops Primary,2246525.16,27469998.2,10471778.22,7.672381048,321.7762281,0.107477888,84.87749183,65.72646747,6.613560001
Chile,2009,Crops Primary,2264530.49,27091995.05,10434565.82,9.089244898,398.9631861,-1.597347406,47.84498534,97.08572596,0.05090672
Chile,2010,Crops Primary,2247745.01,29595287.95,10817910.74,12.90759921,449.6835594,-1.175202259,71.22922532,65.526006,27.14254959
Chile,2011,Crops Primary,2295845.33,32869986.22,11473331.6,14.76597141,411.8478489,-0.965652079,39.02525749,33.02258156,45.11786485
Chile,2012,Crops Primary,2246508,31643165.97,11468684.97,16.83164051,442.0235439,-0.27398456,80.49075977,23.08690088,27.49826198
Chile,2014,Crops Primary,2258064,30535059.29,11729822.74,9.367345114,451.0040228,-1.546680126,89.91191879,60.2693011,46.3599459
Chile,2015,Crops Primary,2244636.58,32588440.79,11684024.93,12.69787277,394.7937579,0.095584815,56.52945494,75.94346807,27.70781138
Chile,2016,Crops Primary,2310959.37,31686098.07,11926717.37,17.74864126,420.636463,0.065718832,52.12971879,73.13965726,27.07656286
Chile,2018,Crops Primary,2242794.76,34751143.05,12769308.69,13.69209033,393.0032074,1.577224359,8.338502988,76.74264878,24.12182886
Chile,2021,Crops Primary,2157372.69,29092009.03,12966959.91,19.41924247,415.8907179,0.13877947,57.25123793,0.064952416,39.68484914
Chile,2022,Crops Primary,2068888,26385735.72,12973166.54,24.08794355,361.1303751,0.685475065,38.48031653,28.99282145,22.4214284
China,2000,Crops Primary,275881392,2264542302,11277403,12.46348284,423.0735641,-0.065704447,66.98869941,46.39543609,24.62533504
China,2001,Crops Primary,273981251.4,2308737216,11463804,13.12598222,410.6202362,-0.390531893,45.35756429,33.07779444,38.31282519
China,2002,Crops Primary,272386097.9,2424133599,12117863,18.75509572,414.3593459,1.121689243,72.45250655,64.39284318,26.01720041
China,2003,Crops Primary,265428171.8,2381433900,12271012,15.7285912,403.3641285,0.069646589,49.4787932,30.9977615,24.51380182
China,2004,Crops Primary,271688151,2494074712,12663834,17.1443882,338.2331194,-0.950730678,93.31731868,20.28745179,11.24585292
China,2005,Crops Primary,278663185.5,2559120176,12769471,15.12395489,415.483618,-0.51914682,55.82379005,44.51889056,31.30539151
China,2006,Crops Primary,281677272.8,2621249017,13234470,12.7997938,408.0331596,0.857381914,54.62724246,66.7931878,24.63558356
China,2007,Crops Primary,285869057.9,2708881037,14164184,20.06294976,474.7091264,-1.621189142,6.164367616,1.791167045,1.208646372
China,2009,Crops Primary,293163327,2883113298,14480986,17.25964124,317.8567803,-0.232666087,46.13919001,36.60527468,14.76173391
China,2010,Crops Primary,297752588,2964015249,14592550,14.89008717,400.0346277,-0.904033936,36.64568498,56.92943978,30.22283824
China,2012,Crops Primary,304990188,3192223048,15257219,21.89088779,389.3557169,-1.167044802,79.23385669,70.28461357,40.56494635
China,2013,Crops Primary,307429233,3261794559,15466814,25.14516676,455.7080433,1.566617867,76.66972804,4.321727214,26.21969625
China,2015,Crops Primary,327074707.6,3433369412,15813716,7.591038561,398.9373788,-0.700130528,0.357411864,74.76567548,2.663704524
China,2016,Crops Primary,323250867.2,3420938583,16003791,12.29518436,452.5035694,1.320857869,14.07728768,67.39865852,17.85183434
China,2017,Crops Primary,323135258.6,3465747244,16352188,17.24928,355.7771034,1.045220811,69.86929371,68.4405985,8.60214059
China,2018,Crops Primary,321376648.5,3500823737,16445044,14.70795884,379.6993375,-0.219327505,50.42816172,70.78461744,9.686642195
China,2019,Crops Primary,318791304.8,3575285857,16745649,16.56480856,410.2618923,-0.449572219,99.79816231,23.71938736,33.07916608
China,2020,Crops Primary,320161719.3,3585995837,16852675,19.23518111,425.7902295,0.467836291,31.85082458,51.33554322,27.83037202
China,2022,Crops Primary,326200455.7,3668821358,16880079,11.95624451,389.672038,-0.335604071,80.61528033,69.35909858,21.97782602
Colombia,2000,Crops Primary,6407314,102674252.3,9709732,7.64785339,349.6520771,-1.223829247,44.76852701,67.09978948,10.43933267
Colombia,2001,Crops Primary,6531643,102420377.4,9619146,14.62359286,440.7598961,-0.152095506,42.51867399,42.91502484,22.82470104
Colombia,2002,Crops Primary,6328454,110729174,9906629,18.70896973,439.1749411,-0.185542366,13.11044694,86.31898016,24.78492112
Colombia,2003,Crops Primary,6593131,116848346.8,10276143,18.51733878,354.0821774,0.221927367,92.29232845,88.30979093,11.31634066
Colombia,2004,Crops Primary,6796044,119677160.2,10100235,17.30084262,427.7331379,1.906194344,54.90939034,69.73526087,10.39132879
Colombia,2005,Crops Primary,6640743,117330121.6,9873024,17.08335775,384.6402132,-0.186829738,2.960817543,56.84016028,29.6881493
Colombia,2006,Crops Primary,6705051,113573121.5,9701634,18.52151053,419.4183674,-0.85609069,87.17254556,62.46497759,9.500425882
Colombia,2007,Crops Primary,6878225,112084416.6,9863894,14.07033763,374.2600738,-0.113572165,50.8150588,50.81821703,27.98866066
Colombia,2009,Crops Primary,6728110,113997400.9,10102222,20.31678221,489.8430685,-1.491663197,46.97329571,91.21092924,7.674826307
Colombia,2010,Crops Primary,6421253,103551909.3,9786281,17.12368312,408.3274648,0.211804466,44.96803001,75.3925036,35.02702554
Colombia,2011,Crops Primary,6596905,108332874.7,9858395,17.88427187,401.9324713,1.923577333,63.66476133,51.71734661,25.68155557
Colombia,2013,Crops Primary,7159470,113517287.3,10166510,8.567362802,379.0894077,0.211291824,60.48893805,46.85302522,21.12380578
Colombia,2017,Crops Primary,6456980,89540426.8,9559930,17.3721091,473.9731831,-0.513094394,46.93811984,49.09558017,44.69750836
Colombia,2019,Crops Primary,7110370,114962923.7,9816111,19.96646386,450.6172668,0.184496366,10.43746127,81.03486782,46.49326199
Colombia,2020,Crops Primary,6730900,119247840.8,10518640,11.0186593,371.5986951,1.596294138,0.652300946,26.40948573,15.704687
Colombia,2021,Crops Primary,6869900,116649311.5,10677212,12.5706198,390.3518525,0.21501406,45.63370688,83.48772741,39.44801534
Colombia,2022,Crops Primary,6909587,118986293.4,10698066,6.884641688,355.1862588,-1.809063131,18.04226917,31.80366775,46.98308079
Comoros,2000,Crops Primary,128086,391269.71,925984,20.10443427,375.8492006,-0.018778685,21.35762527,55.20420279,37.97013456
Comoros,2001,Crops Primary,131718,397702.56,915363,12.21668474,383.802748,-0.741581753,8.893757522,70.4280653,25.91487579
Comoros,2002,Crops Primary,105446,317035.63,869902,14.13456675,437.4500764,-1.098895275,47.62290731,52.04910157,36.43705138
Comoros,2003,Crops Primary,108075,323806.11,867687,15.46041073,407.3510042,-0.359472828,90.92943736,83.65057334,27.91353409
Comoros,2004,Crops Primary,121252,361510.07,910945,16.47826652,429.1891277,1.3615021,24.73223754,62.94056869,35.14387764
Comoros,2005,Crops Primary,129599,395269.06,917042,16.07395817,369.968827,-0.291862467,61.48378925,54.5168289,32.84175862
Comoros,2006,Crops Primary,176185,442050.88,922021,13.05044826,328.8609924,0.229313011,1.349973829,45.18727777,14.15018908
Comoros,2007,Crops Primary,180482,459542.37,924522,13.53276612,421.5354793,0.144215598,52.88901154,43.98585491,9.641470281
Comoros,2008,Crops Primary,180241,478406.5,939969,21.4134699,415.8241911,1.390988349,71.24791164,80.85481715,37.62740329
Comoros,2009,Crops Primary,182762,496879.57,946673,13.18449965,370.7090603,0.076619848,59.17475843,72.76459803,18.64049635
Comoros,2010,Crops Primary,181183,508737.34,946263,11.62416614,417.0808316,0.361716974,47.95313212,21.68975055,15.06886403
Comoros,2011,Crops Primary,184158,514405.86,945829,8.176166726,350.2103156,1.590098593,5.270268654,0.266076798,0.98804388
Comoros,2012,Crops Primary,181410,518722.88,948649,9.882543552,379.228333,-0.672734119,49.31257551,39.48168236,34.79917626
Comoros,2013,Crops Primary,184813,522876.7,951021,17.64044079,345.741145,-0.725053068,29.73417105,58.1509538,35.73875984
Comoros,2015,Crops Primary,181112,524895.13,1077525,22.97149963,426.7304419,-0.319830454,54.04231713,58.28011026,35.29418876
Comoros,2016,Crops Primary,190386,537545.58,1077994,12.82863162,387.5875286,0.578865487,51.42502765,76.39968049,29.93464035
Comoros,2018,Crops Primary,192625,558346.33,1084665,11.99891368,407.8147801,-0.34320631,58.9642066,28.23655326,20.90730596
Comoros,2019,Crops Primary,190983,568040.1,1085283,13.86553941,454.629714,-1.577938607,45.73994336,31.03068722,0.717619406
Comoros,2020,Crops Primary,191102,578209.96,1085442,20.79751733,390.2591843,1.132172286,57.72767628,3.651046056,12.39233914
Comoros,2021,Crops Primary,192771,588636.25,1092308,15.94191602,353.7421548,-1.186415181,34.27095475,59.10609971,18.45590787
Comoros,2022,Crops Primary,192538,591051.95,1093519,17.76153323,446.184247,0.32261909,96.34938997,12.58905938,12.11337202
Congo,2000,Crops Primary,361610,3270177.66,3631368,15.4775273,403.847212,-0.417658655,68.47623962,41.16837175,38.73537281
Congo,2001,Crops Primary,386531,3332834.77,3681878,17.84844495,408.9051636,-0.537685112,75.58549303,31.91750736,30.54328953
Congo,2002,Crops Primary,396013,3366269.22,3639956,16.24749783,404.4356187,0.491195585,58.76389593,35.52633861,26.82549827
Congo,2003,Crops Primary,412503,3685297.77,3617010,17.18783689,382.5589348,-0.323096255,62.49711074,17.44734273,22.50322577
Congo,2004,Crops Primary,428893,3842617.65,3638552,13.77710152,401.2308137,-0.442804622,49.32645034,54.34748711,32.16606376
Congo,2005,Crops Primary,449394,4004853.63,3601663,14.06979022,431.685173,-0.205991219,51.56381554,43.85445461,30.74474752
Congo,2007,Crops Primary,466272,4134424.5,3634839,13.196117,405.8639492,-0.645385984,75.48256427,50.42375295,32.20666183
Congo,2008,Crops Primary,475845,4334927.81,3642967,17.58402155,403.9670315,-0.230107282,31.92728123,52.09311743,19.09728684
Congo,2009,Crops Primary,498002,4520274.27,3622236,11.4154217,410.3140301,-0.562109495,25.90568301,73.86827213,23.33160496
Congo,2011,Crops Primary,492954,4508786.81,3581351,11.69596526,411.7453136,0.018315428,50.99095344,39.91709013,21.62398574
Congo,2012,Crops Primary,528619,4763805.61,3521110,12.61482614,399.4935231,-0.402096237,11.75615522,59.13337437,24.56625235
Congo,2013,Crops Primary,546476,4880534.96,3554537,18.85911038,429.3810252,-0.698170892,28.05096116,44.89510297,23.93550277
Congo,2014,Crops Primary,597096,5433346.41,3541182,15.98966723,439.24163,-0.038963484,66.72865904,53.67297167,30.71777804
Congo,2015,Crops Primary,586970,5452827.6,3558015,11.78016779,393.8822049,-3.760695119,7.019572131,83.36460707,16.47151728
Congo,2016,Crops Primary,585202,5312787.71,3572179,15.04244552,386.6605179,-0.569726921,38.07885487,69.88538047,28.22445397
Congo,2017,Crops Primary,594040,5356039.37,3577649,15.0402017,365.4562958,0.246822293,55.14642621,43.38988552,25.93774481
Congo,2018,Crops Primary,600684,5445201.53,3591982,14.78542721,417.5513887,0.002092158,72.42987029,57.08769662,31.68666503
Congo,2019,Crops Primary,612154,5394067.2,3574356,10.42608922,391.0045592,-0.593339243,54.35263136,60.6538226,31.80906237
Congo,2020,Crops Primary,618472,5443417.96,3576254,15.84947228,403.3270036,-0.437178094,48.87550882,45.7316802,30.93342085
Congo,2021,Crops Primary,649295,5532545.25,3579743,18.86531327,423.8615904,-0.971468621,57.05440419,89.37045439,22.7360196
Congo,2022,Crops Primary,665393,5526067.35,3575562,19.44499971,374.5224488,0.218772352,57.59883566,43.99919224,18.93216536
Cook Islands,2000,Crops Primary,3223,24381.31,2851563,16.72259415,378.1591236,0.058671034,51.88387419,43.92544633,27.01564864
Cook Islands,2001,Crops Primary,3102,22604.29,2809073,7.2376104,378.7574649,0.488409578,9.160717442,43.14108113,33.30370478
Cook Islands,2002,Crops Primary,2840,20875.52,2795876,18.29174736,332.263526,0.375965993,89.49531906,86.08360506,18.5584041
Cook Islands,2003,Crops Primary,1937,15357.78,2893029,14.49472295,412.2232191,-0.530491892,35.3021084,60.34609906,16.93388656
Cook Islands,2005,Crops Primary,1800,13015.25,2609839,17.07900378,372.0026173,0.425215613,83.08199259,54.21086069,25.54446255
Cook Islands,2006,Crops Primary,2125,13459.25,2406968,16.42320149,402.2606873,-0.054281626,47.58484876,27.84318437,38.07195509
Cook Islands,2007,Crops Primary,1906,12969.36,2399825,15.19680596,413.6402342,-0.142287931,41.21649863,43.94743848,31.22966711
Cook Islands,2008,Crops Primary,1921,12300.23,2521913,13.96501463,402.7917502,-0.127552041,61.08161571,28.44671078,46.75934305
Cook Islands,2009,Crops Primary,1789,11329.24,2504123,17.0046065,402.3526713,-0.164930334,28.23268689,55.80170487,26.95040213
Cook Islands,2011,Crops Primary,1893,10365.58,2425626,12.78626513,372.8223184,0.161738259,63.95336244,62.27359562,21.37167573
Cook Islands,2012,Crops Primary,2080,9980.48,2375997,14.58039427,384.63502,0.195870143,67.90672103,65.63641667,16.1947093
Cook Islands,2013,Crops Primary,2071,10135.18,2403368,14.66789499,348.9033871,-0.651856506,53.23359606,32.6852141,41.7033661
Cook Islands,2014,Crops Primary,2088,9649.1,2341910,16.68751042,359.6673972,0.835093445,45.23391716,92.96555263,43.396011
Cook Islands,2015,Crops Primary,2223,9340.95,2297950,15.42584657,425.1974623,-0.687856982,62.70254886,61.82372261,31.89198099
Cook Islands,2016,Crops Primary,2150,9358.57,3308838,17.76426312,369.4585345,0.061603844,38.33268847,21.31988121,18.32859299
Cook Islands,2017,Crops Primary,2120,9042.16,2931865,16.49790678,369.1396622,-1.446302038,46.80271412,56.74153207,18.99224189
Cook Islands,2019,Crops Primary,2148,8754.84,2622677,14.45320529,420.6067133,0.534446038,8.959901239,55.90526505,8.763166573
Cook Islands,2020,Crops Primary,2131,8691.18,2420151,11.25537079,418.595532,0.404730473,23.31493626,46.26399107,30.63578828
Cook Islands,2021,Crops Primary,2139,8717.4,2682492,16.90804251,384.7181535,0.295171124,47.65340177,35.69117882,30.95297211
Cook Islands,2022,Crops Primary,2139,8731.48,2707391,12.69421261,364.2995341,-0.144811459,57.12267821,37.17100019,34.29874308
Costa Rica,2000,Crops Primary,791240,17556728.77,8408771,14.23530125,413.6564986,-0.024119197,27.99103698,68.85564837,25.78249113
Costa Rica,2001,Crops Primary,777081,18134116.78,8675791,9.467030466,369.7823353,0.329126521,33.25330656,19.11120014,18.06930587
Costa Rica,2002,Crops Primary,742251,17147484.03,8559815,14.69021725,416.611531,-1.467819438,77.49067655,35.79406797,21.75830139
Costa Rica,2003,Crops Primary,767129,18794147.98,8925412,16.44777156,351.630692,1.544459278,67.63960313,47.94428198,45.83320922
Costa Rica,2004,Crops Primary,754096,18852042.4,9046621,12.38685316,385.93132,0.367243582,88.07388629,18.29607857,14.12977027
Costa Rica,2005,Crops Primary,773045,18906042.53,9098688,6.181290273,410.4248128,1.437915914,67.27033448,17.37805871,17.91981229
Costa Rica,2006,Crops Primary,776509,22131695.66,9612087,11.06637444,411.8313362,0.377617411,52.3355141,61.72501482,21.92653308
Costa Rica,2007,Crops Primary,787125,21376075.68,9528329,18.45454455,411.9439824,0.660883117,35.21053238,74.00535423,32.63410234
Costa Rica,2008,Crops Primary,783655,19933988.07,9534629,12.7378972,394.8967913,0.494551352,36.74295484,26.85092996,11.38652662
Costa Rica,2009,Crops Primary,835719,20433999.7,9810012,14.75504685,410.7247255,0.409204897,67.60787108,34.73733563,38.553219
Costa Rica,2011,Crops Primary,876400,20242804.91,9378015,20.05505588,390.7648491,0.612269695,64.71701553,44.19366637,36.88828819
Costa Rica,2012,Crops Primary,811770,21914589.22,9965414,12.08722266,396.9209319,1.417905599,46.27950742,75.52244551,30.10680436
