"Country","Year","Item","Value"
"Congo",2004,"Investment in Assets",28.357907
"Congo",2004,"Development Aid",0.517614
"Congo",2005,"Economic Contribution",405.770477
"Congo",2005,"Investment in Assets",49.092282
"Congo",2005,"Development Aid",1.487806
"Congo",2007,"Economic Contribution",431.521665
"Congo",2007,"Investment in Assets",50.248308
"Congo",2007,"Development Aid",8.330486
"Congo",2008,"Economic Contribution",492.908462
"Congo",2008,"Investment in Assets",58.62629
"Congo",2008,"Development Aid",3.803228
"Congo",2009,"Economic Contribution",511.32573
"Congo",2009,"Investment in Assets",64.039323
"Congo",2009,"Development Aid",3.384725
"Congo",2011,"Economic Contribution",622.884312
"Congo",2011,"Investment in Assets",80.647548
"Congo",2011,"Development Aid",6.717427
"Congo",2012,"Economic Contribution",672.152322
"Congo",2012,"Investment in Assets",88.679907
"Congo",2012,"Development Aid",6.946415
"Congo",2013,"Economic Contribution",764.839095
"Congo",2013,"Investment in Assets",98.788181
"Congo",2013,"Development Aid",8.125762
"Congo",2014,"Economic Contribution",813.454563
"Congo",2014,"Investment in Assets",108.003396
"Congo",2014,"Development Aid",5.607314
"Congo",2015,"Economic Contribution",705.324421
"Congo",2015,"Investment in Assets",90.639252
"Congo",2015,"Development Aid",6.717401
"Congo",2016,"Economic Contribution",716.140217
"Congo",2016,"Investment in Assets",84.799333
"Congo",2016,"Development Aid",5.999247
"Congo",2017,"Economic Contribution",823.758496
"Congo",2017,"Investment in Assets",93.24063
"Congo",2017,"Development Aid",5.991317
"Congo",2018,"Economic Contribution",944.478975
"Congo",2018,"Investment in Assets",103.592272
"Congo",2018,"Development Aid",14.0895
"Congo",2019,"Economic Contribution",975.160609
"Congo",2019,"Investment in Assets",106.633616
"Congo",2019,"Development Aid",9.964539
"Congo",2020,"Economic Contribution",1178.489536
"Congo",2020,"Investment in Assets",121.816459
"Congo",2020,"Development Aid",22.844666
"Congo",2021,"Economic Contribution",1100.211803
"Congo",2021,"Investment in Assets",111.688399
"Congo",2021,"Development Aid",8.361232
"Congo",2022,"Economic Contribution",1079.013791
"Congo",2022,"Investment in Assets",109.060231
"Croatia",2001,"Economic Contribution",1154.534876
"Croatia",2001,"Investment in Assets",136.665396
"Croatia",2001,"Development Aid",6.835143
"Croatia",2001,"Foreign Investment",9.768145
"Croatia",2002,"Economic Contribution",1311.51123
"Croatia",2002,"Investment in Assets",153.461474
"Croatia",2002,"Development Aid",4.782684
"Croatia",2002,"Foreign Investment",7.077314
"Croatia",2003,"Economic Contribution",1378.112297
"Croatia",2003,"Investment in Assets",221.328396
"Croatia",2003,"Development Aid",4.750122
"Croatia",2003,"Foreign Investment",0.722323
"Croatia",2006,"Economic Contribution",2027.581227
"Croatia",2006,"Investment in Assets",411.628144
"Croatia",2006,"Development Aid",6.73734
"Croatia",2006,"Foreign Investment",14.88509
"Croatia",2008,"Economic Contribution",2758.235129
"Croatia",2008,"Investment in Assets",634.037446
"Croatia",2008,"Development Aid",14.657467
"Croatia",2008,"Foreign Investment",-1.705866
"Croatia",2009,"Economic Contribution",2530.759956
"Croatia",2009,"Investment in Assets",477.294772
"Croatia",2009,"Development Aid",20.652683
"Croatia",2009,"Foreign Investment",20.218389
"Croatia",2010,"Economic Contribution",2216.238004
"Croatia",2010,"Investment in Assets",588.9403
"Croatia",2010,"Development Aid",20.316303
"Croatia",2010,"Foreign Investment",146.893935
"Croatia",2011,"Economic Contribution",2303.255988
"Croatia",2011,"Investment in Assets",674.043375
"Croatia",2011,"Foreign Investment",200.061037
"Croatia",2012,"Economic Contribution",1888.88013
"Croatia",2012,"Investment in Assets",390.920669
"Croatia",2012,"Foreign Investment",-15.522081
"Croatia",2015,"Economic Contribution",1490.689298
"Croatia",2015,"Investment in Assets",394.995628
"Croatia",2015,"Foreign Investment",63.011163
"Croatia",2016,"Economic Contribution",1604.116335
"Croatia",2016,"Investment in Assets",437.70266
"Croatia",2016,"Foreign Investment",73.848055
"Croatia",2017,"Economic Contribution",1626.430384
"Croatia",2017,"Investment in Assets",499.710817
"Croatia",2017,"Foreign Investment",18.781559
"Croatia",2018,"Economic Contribution",1839.266373
"Croatia",2018,"Investment in Assets",551.677985
"Croatia",2018,"Foreign Investment",-35.419994
"Croatia",2019,"Economic Contribution",1785.733385
"Croatia",2019,"Investment in Assets",570.173537
"Croatia",2019,"Foreign Investment",1.053892
"Croatia",2020,"Economic Contribution",1772.165353
"Croatia",2020,"Investment in Assets",500.902963
"Croatia",2020,"Foreign Investment",0.979006
"Croatia",2021,"Economic Contribution",2004.50209
"Croatia",2021,"Investment in Assets",602.612528
"Croatia",2021,"Foreign Investment",58.81165
"Croatia",2022,"Economic Contribution",1757.730258
"Croatia",2022,"Investment in Assets",622.715774
"Cuba",2002,"Economic Contribution",1997.2
"Cuba",2002,"Investment in Assets",137.04641
"Cuba",2002,"Development Aid",2.288832
"Cuba",2003,"Economic Contribution",2062.6
"Cuba",2003,"Investment in Assets",130.660129
"Cuba",2003,"Development Aid",3.463743
"Cuba",2004,"Economic Contribution",2091.4
"Cuba",2004,"Investment in Assets",138.55876
"Cuba",2004,"Development Aid",4.125041
"Cuba",2005,"Economic Contribution",1860.828657
"Cuba",2005,"Investment in Assets",136.58705
"Cuba",2005,"Development Aid",7.047952
"Cuba",2006,"Economic Contribution",1795.9
"Cuba",2006,"Investment in Assets",150.325515
"Cuba",2006,"Development Aid",7.971822
"Cuba",2007,"Economic Contribution",2290.3
"Cuba",2007,"Investment in Assets",173.575739
"Cuba",2007,"Development Aid",5.061643
"Cuba",2008,"Economic Contribution",2321
"Cuba",2008,"Investment in Assets",183.26861
"Cuba",2008,"Development Aid",7.542442
"Cuba",2009,"Economic Contribution",2439.5
"Cuba",2009,"Investment in Assets",184.750051
"Cuba",2009,"Development Aid",18.181361
"Cuba",2010,"Economic Contribution",2325
"Cuba",2010,"Investment in Assets",185.294044
"Cuba",2010,"Development Aid",28.187948
"Cuba",2011,"Economic Contribution",2505.793451
"Cuba",2011,"Investment in Assets",192.376742
"Cuba",2011,"Development Aid",14.061134
"Cuba",2013,"Economic Contribution",3028
"Cuba",2013,"Investment in Assets",234.58408
"Cuba",2013,"Development Aid",11.37166
"Cuba",2014,"Economic Contribution",3176
"Cuba",2014,"Investment in Assets",237.970684
"Cuba",2014,"Development Aid",15.846936
"Cuba",2015,"Economic Contribution",3344.787323
"Cuba",2015,"Investment in Assets",260.540446
"Cuba",2015,"Development Aid",8.611202
"Cuba",2015,"Research and Development",20.01
"Cuba",2016,"Economic Contribution",3599
"Cuba",2016,"Investment in Assets",267.610489
"Cuba",2016,"Development Aid",8.084232
"Cuba",2016,"Research and Development",25.64
"Cuba",2017,"Economic Contribution",3681
"Cuba",2017,"Investment in Assets",286.584255
"Cuba",2017,"Development Aid",8.55643
"Cuba",2017,"Research and Development",43.45
"Cuba",2018,"Economic Contribution",3784.2655
"Cuba",2018,"Investment in Assets",296.280352
"Cuba",2018,"Development Aid",14.019989
"Cuba",2018,"Research and Development",28.26
"Cuba",2019,"Economic Contribution",3689.6
"Cuba",2019,"Investment in Assets",315.98862
"Cuba",2019,"Development Aid",15.313271
"Cuba",2019,"Research and Development",18.67
"Cuba",2020,"Economic Contribution",2965
"Cuba",2020,"Investment in Assets",283.022642
"Cuba",2020,"Development Aid",38.82739
"Cuba",2021,"Economic Contribution",2683.671309
"Cuba",2021,"Investment in Assets",273.194826
"Cuba",2021,"Development Aid",25.781725
"Cyprus",2002,"Economic Contribution",431.197028
"Cyprus",2002,"Investment in Assets",75.428331
"Cyprus",2003,"Economic Contribution",487.159715
"Cyprus",2003,"Investment in Assets",85.510273
"Cyprus",2004,"Economic Contribution",533.565425
"Cyprus",2004,"Investment in Assets",81.183878
"Cyprus",2004,"Loans to Agriculture",146.107173
"Cyprus",2004,"Foreign Investment",-0.0596
"Cyprus",2005,"Economic Contribution",511.910826
"Cyprus",2005,"Investment in Assets",74.787662
"Cyprus",2005,"Loans to Agriculture",135.268479
"Cyprus",2005,"Foreign Investment",-0.06218
"Cyprus",2006,"Economic Contribution",464.478936
"Cyprus",2006,"Investment in Assets",70.27125
"Cyprus",2006,"Loans to Agriculture",138.403834
"Cyprus",2006,"Foreign Investment",-0.068997
"Cyprus",2008,"Economic Contribution",582.85446
"Cyprus",2008,"Investment in Assets",57.714164
"Cyprus",2009,"Economic Contribution",515.94558
"Cyprus",2009,"Investment in Assets",40.564381
"Cyprus",2010,"Economic Contribution",530.299552
"Cyprus",2010,"Investment in Assets",38.275867
"Cyprus",2011,"Economic Contribution",592.196968
"Cyprus",2011,"Investment in Assets",37.255584
"Cyprus",2012,"Economic Contribution",501.353216
"Cyprus",2012,"Investment in Assets",42.400451
"Cyprus",2013,"Economic Contribution",487.811885
"Cyprus",2013,"Investment in Assets",14.605146
"Cyprus",2014,"Economic Contribution",427.871631
"Cyprus",2014,"Investment in Assets",32.770323
"Cyprus",2014,"Loans to Agriculture",658.335939
"Cyprus",2015,"Economic Contribution",371.759184
"Cyprus",2015,"Investment in Assets",16.192375
"Cyprus",2015,"Loans to Agriculture",679.30054
"Cyprus",2016,"Economic Contribution",450.867436
"Cyprus",2016,"Investment in Assets",26.768871
"Cyprus",2016,"Loans to Agriculture",603.02521
"Cyprus",2017,"Economic Contribution",424.986059
"Cyprus",2017,"Investment in Assets",31.857009
"Cyprus",2017,"Loans to Agriculture",572.307547
"Cyprus",2018,"Economic Contribution",442.503655
"Cyprus",2018,"Investment in Assets",34.720063
"Cyprus",2019,"Economic Contribution",457.977022
"Cyprus",2019,"Investment in Assets",32.912551
"Cyprus",2020,"Economic Contribution",469.328381
"Cyprus",2020,"Investment in Assets",33.466346
"Cyprus",2021,"Economic Contribution",483.031143
"Cyprus",2021,"Investment in Assets",26.989752
"Cyprus",2022,"Economic Contribution",469.394504
"Cyprus",2022,"Investment in Assets",20.047049
"Denmark",2001,"Economic Contribution",3855.305009
"Denmark",2001,"Investment in Assets",1362.158908
"Denmark",2001,"Research and Development",80.02
"Denmark",2002,"Economic Contribution",3181.749139
"Denmark",2002,"Investment in Assets",1266.290304
"Denmark",2002,"Research and Development",76.76
"Denmark",2003,"Economic Contribution",3513.076443
"Denmark",2003,"Investment in Assets",1494.002435
"Denmark",2003,"Research and Development",84.55
"Denmark",2004,"Economic Contribution",4078.579349
"Denmark",2004,"Investment in Assets",1742.597438
"Denmark",2004,"Research and Development",112
"Denmark",2005,"Economic Contribution",3029.893729
"Denmark",2005,"Investment in Assets",1876.799886
"Denmark",2005,"Foreign Investment",-0.333505
"Denmark",2005,"Research and Development",156.75
"Denmark",2006,"Economic Contribution",3296.238552
"Denmark",2006,"Investment in Assets",2371.03171
"Denmark",2006,"Research and Development",182.96
"Denmark",2007,"Economic Contribution",3751.308278
"Denmark",2007,"Investment in Assets",3134.815913
"Denmark",2007,"Research and Development",124.92
"Denmark",2009,"Economic Contribution",2677.925211
"Denmark",2009,"Investment in Assets",1876.935321
"Denmark",2009,"Research and Development",6.16
"Denmark",2010,"Economic Contribution",3870.147535
"Denmark",2010,"Investment in Assets",1533.407716
"Denmark",2010,"Research and Development",28.09
"Denmark",2011,"Economic Contribution",4513.74596
"Denmark",2011,"Investment in Assets",1501.291315
"Denmark",2011,"Research and Development",19.37
"Denmark",2013,"Economic Contribution",4473.93261
"Denmark",2013,"Investment in Assets",1909.972344
"Denmark",2013,"Research and Development",42.91
"Denmark",2014,"Economic Contribution",4880.028983
"Denmark",2014,"Investment in Assets",1746.825519
"Denmark",2014,"Research and Development",25.48
"Denmark",2015,"Economic Contribution",2898.375452
"Denmark",2015,"Investment in Assets",1442.796436
"Denmark",2015,"Research and Development",27.5
"Denmark",2016,"Economic Contribution",3009.48424
"Denmark",2016,"Investment in Assets",1327.595668
"Denmark",2016,"Research and Development",21.24
"Denmark",2017,"Economic Contribution",4333.554698
"Denmark",2017,"Investment in Assets",1527.966497
"Denmark",2017,"Research and Development",19.84
"Denmark",2018,"Economic Contribution",3663.245681
"Denmark",2018,"Investment in Assets",1482.749841
"Denmark",2018,"Research and Development",11.17
"Denmark",2019,"Economic Contribution",4387.620396
"Denmark",2019,"Investment in Assets",1363.381481
"Denmark",2019,"Research and Development",11.1
"Denmark",2020,"Economic Contribution",4835.717515
"Denmark",2020,"Investment in Assets",1229.25908
"Denmark",2020,"Research and Development",18.14
"Denmark",2022,"Economic Contribution",3099.948151
"Denmark",2022,"Investment in Assets",1356.626067
"Denmark",2022,"Research and Development",8.06
"Djibouti",2001,"Economic Contribution",17.834875
"Djibouti",2001,"Investment in Assets",0.659057
"Djibouti",2001,"Development Aid",0.312555
"Djibouti",2002,"Economic Contribution",18.495418
"Djibouti",2002,"Investment in Assets",0.68866
"Djibouti",2002,"Development Aid",0.280516
"Djibouti",2004,"Economic Contribution",20.987364
"Djibouti",2004,"Investment in Assets",0.799088
"Djibouti",2004,"Development Aid",0.53606
"Djibouti",2006,"Economic Contribution",24.572223
"Djibouti",2006,"Investment in Assets",1.022099
"Djibouti",2006,"Development Aid",0.568751
"Djibouti",2006,"Foreign Investment",20
"Djibouti",2007,"Economic Contribution",30.806714
"Djibouti",2007,"Investment in Assets",1.303919
"Djibouti",2007,"Development Aid",1.164081
"Djibouti",2008,"Economic Contribution",34.040831
"Djibouti",2008,"Investment in Assets",1.467208
"Djibouti",2008,"Development Aid",1.172937
"Djibouti",2009,"Economic Contribution",35.406356
"Djibouti",2009,"Investment in Assets",1.689486
"Djibouti",2009,"Development Aid",0.702767
"Djibouti",2010,"Economic Contribution",31.783445
"Djibouti",2010,"Investment in Assets",1.701893
"Djibouti",2010,"Development Aid",1.512574
"Djibouti",2011,"Economic Contribution",27.871437
"Djibouti",2011,"Investment in Assets",1.680784
"Djibouti",2011,"Development Aid",1.628503
"Djibouti",2012,"Economic Contribution",25.459972
"Djibouti",2012,"Investment in Assets",1.682561
"Djibouti",2012,"Development Aid",5.133721
"Djibouti",2013,"Economic Contribution",24.40901
"Djibouti",2013,"Investment in Assets",1.784031
"Djibouti",2013,"Development Aid",2.128851
"Djibouti",2014,"Economic Contribution",26.214518
"Djibouti",2014,"Investment in Assets",1.993605
"Djibouti",2014,"Development Aid",3.55399
"Djibouti",2015,"Economic Contribution",28.414348
"Djibouti",2015,"Investment in Assets",2.242391
"Djibouti",2015,"Development Aid",5.607711
"Djibouti",2016,"Economic Contribution",33.580314
"Djibouti",2016,"Investment in Assets",2.765457
"Djibouti",2016,"Development Aid",5.369339
"Djibouti",2018,"Economic Contribution",36.957988
"Djibouti",2018,"Investment in Assets",3.007849
"Djibouti",2018,"Development Aid",4.119579
"Djibouti",2019,"Economic Contribution",40.2924
"Djibouti",2019,"Investment in Assets",3.356126
"Djibouti",2019,"Development Aid",5.354067
"Djibouti",2021,"Economic Contribution",43.575428
"Djibouti",2021,"Investment in Assets",3.648527
"Djibouti",2021,"Development Aid",9.583903
"Djibouti",2022,"Economic Contribution",46.458474
"Djibouti",2022,"Investment in Assets",3.991767
"Dominica",2001,"Economic Contribution",38.42963
"Dominica",2001,"Investment in Assets",2.108262
"Dominica",2001,"Loans to Agriculture",3.666667
"Dominica",2001,"Development Aid",2.930041
"Dominica",2002,"Economic Contribution",36.118519
"Dominica",2002,"Investment in Assets",1.859683
"Dominica",2002,"Loans to Agriculture",3.725185
"Dominica",2002,"Development Aid",10.77476
"Dominica",2003,"Economic Contribution",37.896296
"Dominica",2003,"Investment in Assets",2.044577
"Dominica",2003,"Loans to Agriculture",3.467778
"Dominica",2003,"Development Aid",2.037273
"Dominica",2005,"Economic Contribution",41.848148
"Dominica",2005,"Investment in Assets",2.619568
"Dominica",2005,"Loans to Agriculture",3.375185
